rf1,gwl1,rf2,gwl2,rf3,gwl3,rf4,gwl4,rf5,gwl5,rf6,gwl6,rf7,gwl7,rf8,gwl8,rf9,gwl9,rf10,gwl10,rf11,gwl11,rf12,gwl12,Inflow
0.0,9.63806,0.0,10.381619,0.17,9.982565,0.0,10.117404,0.0,10.325893,0.0,8.846288,1.37,10.121242,0.0,9.229186,0.0,10.580336,0.0,8.942064,0.0,9.27487,0.0,8.85682,7.487489574645536
3.23,9.924729,0.73,10.388786,2.07,10.159342,2.94,10.033661,1.89,10.285985,0.0,8.847851,0.0,10.3685875,0.0,9.201025,0.0,10.6315365,0.0,8.949996,0.0,9.276822,0.0,8.858565,6.240617180984153
4.39,9.639335,0.85,10.199565,3.19,9.931597,1.23,10.088118,0.61,10.346973,0.0,8.8509245,2.34,9.73761,0.12,9.147337,0.0,10.587109,0.0,8.959055,1.6,9.222698,0.0,8.861348,5.257158743397275
1.76,9.76196,0.38,10.203334,1.41,9.912272,0.44,10.147821,0.7,10.319501,0.0,8.871216,0.0,10.167554,0.0,9.132062,0.0,10.538155,0.0,8.969475,0.0,9.467176,0.0,8.865273,5.476091187100361
0.0,9.902984,0.0,10.242948,0.0,9.933382,0.0,10.220554,0.0,10.363981,0.0,8.86471,0.0,10.246848,0.0,9.106624,0.0,10.484211,0.0,8.981234,0.0,9.466987,0.0,8.87042,5.05421184320267
0.0,10.017456,0.0,10.259145,0.0,9.958056,0.0,10.284426,0.0,10.399397,0.0,8.85961,0.0,10.344045,0.0,9.084055,0.0,10.425779,0.0,8.9944935,0.0,9.466956,0.0,8.87683,3.7823185988323607
0.0,10.158488,0.0,10.286122,0.0,9.993391,0.0,10.380564,0.0,10.452299,0.0,8.855966,0.0,10.346565,0.0,9.061936,0.0,10.363179,0.0,9.00929,0.0,9.467386,0.0,8.88452,4.072838476508202
0.0,10.249831,0.0,10.277271,0.0,10.009197,0.0,10.374533,0.0,10.434334,0.0,8.853885,0.0,10.388051,0.0,9.045248,0.0,10.297705,0.0,9.025617,0.0,9.511368,0.0,8.893607,2.846816791770921
1.54,10.127762,0.35,10.153416,1.0,9.927581,0.0,10.325336,0.0,10.398852,0.0,8.853416,0.0,10.320696,0.0,9.024369,0.0,10.230464,0.0,9.043691,0.0,9.470083,0.0,8.904129,3.589102029469002
0.12,10.078554,0.0,10.094343,0.52,9.830927,0.8,10.201495,0.0,10.334157,0.0,8.854645,0.16,10.224855,0.0,9.00554,3.66,9.143059,13.01,9.576472,10.11,9.071873,40.6,7.791102,2.795385043091465
0.0,10.027928,0.0,10.023579,0.0,9.760151,0.22,10.107919,0.14,10.254521,0.0,8.857653,0.0,10.165325,0.0,8.988836,0.0,9.57559,0.0,9.478061,0.0,9.120254,0.0,8.205908,3.5425354462051715
0.0,9.973745,0.0,9.952778,0.0,9.702973,0.0,10.03463,0.0,10.179499,0.0,8.86254,0.0,10.096149,0.0,8.97448,0.0,9.622993,0.0,9.495585,20.18,8.893428,0.0,8.591121,3.139421740339172
0.19,9.907345,0.0,9.882344,1.35,9.602822,1.5,9.858329,3.06,9.689632,0.0,8.869443,2.91,9.255935,0.15,8.935109,1.26,9.410975,0.0,9.4433565,0.0,9.016108,0.0,8.879381,3.2033639143730888
0.0,9.863209,0.0,9.826831,0.0,9.540502,0.0,9.790698,0.0,9.804623,0.0,8.878358,0.0,9.653099,0.0,8.936657,0.0,9.534992,0.0,9.283567,0.0,9.100432,0.0,9.020511,2.0315540728384764
3.96,9.474773,0.71,9.620104,3.82,9.294273,3.46,9.38912,13.85,9.149135,0.0,8.889464,0.0,9.666031,0.0,8.933594,5.73,9.046858,0.0,9.057249,0.0,9.123537,0.0,8.856306,2.729357798165138
0.42,9.496164,0.0,9.594212,1.0,9.248629,1.43,9.384268,0.2,9.182718,0.0,8.902962,0.0,9.669291,0.0,8.933372,0.0,9.06204,0.0,9.079549,0.0,9.090579,0.0,8.857116,4.743536280233529
1.91,9.37907,0.0,9.553042,7.48,8.924285,11.16,9.063083,9.9,9.108138,0.0,8.918939,1.24,9.425875,1.11,8.8633,1.5,9.025522,0.0,9.1034155,0.0,9.397025,4.52,9.095281,3.9115929941618015
0.9,9.319059,0.21,9.493802,0.58,8.933563,0.25,9.007333,0.16,9.099691,0.0,8.937447,0.0,9.611369,0.0,8.852454,0.0,9.054956,0.0,9.129446,0.0,9.355096,0.0,8.892544,4.524603836530443
4.27,9.091974,0.88,9.2936535,2.52,8.928066,4.17,8.993546,6.15,9.068347,0.0,8.958484,0.24,9.54866,0.0,8.875962,0.63,9.108807,0.0,9.157586,0.0,9.314681,0.0,8.871579,6.273283291631915
12.97,8.984532,2.06,8.878753,5.89,8.860454,1.24,8.933753,1.85,9.030826,0.0,8.982622,0.0,9.52989,0.0,8.903825,0.42,9.370062,0.0,9.187726,0.0,9.2758665,0.0,8.854457,2.5945232137892686
0.84,8.900517,0.18,8.987158,0.83,8.813422,0.92,8.914641,0.32,8.987416,0.0,9.009531,0.0,9.511364,0.0,8.936805,0.0,9.379904,0.0,9.219691,0.0,9.239035,0.0,8.848272,3.419516263552961
0.0,8.848452,0.0,9.039876,0.0,8.902621,0.0,9.107821,0.0,9.183376,0.0,9.0392475,0.0,9.521592,0.0,8.99126,0.0,9.451891,0.0,9.253803,0.0,9.204252,0.0,8.880926,1.9988879621907147
1.77,8.878316,0.29,9.101997,3.33,8.902495,3.4,8.957419,1.26,9.194015,0.0,9.072312,0.0,9.486298,0.0,9.01507,7.18,8.950402,8.42,10.095567,8.55,8.944449,36.4,8.011983,2.517375590770086
10.28,8.911917,13.47,8.997036,7.38,8.835007,0.42,9.025661,0.0,9.337393,19.34,8.503738,16.47,8.950428,1.75,9.258317,3.47,8.927023,1.54,9.989496,29.61,8.117059,0.78,8.468754,2.3470948012232418
10.45,8.9276705,3.94,8.977163,19.57,8.995042,18.57,8.938251,3.0,9.094962,11.46,7.87946,13.35,8.898266,5.93,9.626844,7.34,8.893934,3.4,10.086665,5.26,8.69612,1.02,8.746644,3.9804003336113434
14.81,8.927757,15.56,8.691997,18.39,8.9714985,11.12,8.908024,44.11,8.769797,28.35,6.7325325,53.58,7.3264575,6.84,9.610104,18.54,8.6886015,0.36,9.970663,0.92,8.609966,0.0,8.89021,3.092160133444537
14.76,8.910643,3.0,8.812466,16.71,8.978078,11.25,8.899623,10.62,8.8859625,2.27,7.423101,27.1,7.537088,16.04,8.908636,19.75,8.030799,66.32,7.0769997,31.14,7.7315392,53.68,7.142453,5.195996663886572
14.47,8.9090395,2.47,8.888232,24.64,8.965891,33.65,8.680988,83.77,7.390085,0.0,7.439345,9.5,7.8251977,17.46,7.904685,40.15,7.170226,10.07,7.3675327,0.44,8.299874,4.53,8.182784,7.091326105087574
11.35,8.936868,4.4,8.955271,29.69,8.942983,42.51,7.863812,18.13,8.0356245,21.28,7.230191,8.86,8.2731905,23.25,7.1752076,14.03,7.669087,13.39,7.302844,8.77,8.898244,8.15,8.354823,7.071865443425077
22.07,8.897968,4.52,8.960533,23.27,8.93247,27.57,8.066731,29.59,7.8996673,1.68,8.087582,3.2,8.4983835,44.54,6.753539,27.0,7.3683577,4.44,7.7647767,16.48,8.520701,0.0,8.207912,5.972338059494024
40.59,8.798074,27.01,7.982927,38.52,8.737454,26.17,8.076972,9.27,8.486314,20.61,7.5824122,40.77,7.951613,35.37,6.5689,12.85,7.7780566,0.0,7.7316394,11.15,8.621088,3.42,8.81939,10.724909646927996
70.19,7.7360473,25.94,7.413733,64.21,7.811377,51.34,7.481994,81.9,7.302054,6.86,8.09881,32.89,7.9307237,31.55,6.4392357,48.87,6.867791,33.12,7.5808873,29.22,7.9735546,29.04,8.314632,8.523074784542674
7.55,8.323153,0.37,7.6673913,2.7,8.168855,2.58,7.9552093,11.38,8.360112,3.04,8.403532,15.28,8.144837,0.76,7.746414,3.86,7.8304725,0.0,8.122536,0.0,8.610766,0.0,8.697875,8.885877119822075
44.0,8.064223,9.84,8.356424,30.31,8.744832,7.6,8.781949,6.07,8.633812,0.44,8.806753,2.12,8.56666,4.66,7.8098655,9.92,8.081081,5.45,8.824039,8.05,8.736736,3.13,8.958063,8.306227411732
34.43,8.266257,42.92,7.1642165,31.4,8.725429,19.85,8.897563,38.08,8.376576,41.2,7.2198215,20.66,8.482132,6.32,8.719804,19.68,8.274609,6.35,8.861544,9.29,8.851726,3.9,8.9651985,8.829580205726995
5.32,8.525987,1.54,8.035405,2.98,8.719403,6.67,8.955824,6.21,8.829243,4.48,7.5408573,5.25,8.953394,7.07,8.948554,5.06,8.657519,0.65,8.853567,14.33,8.800995,1.66,9.02014,6.832777314428691
0.11,8.806463,0.0,8.306013,0.0,8.846367,1.71,8.984605,1.17,9.183378,0.0,8.626525,0.0,9.24033,0.0,9.253027,0.0,9.2677145,0.0,8.944124,0.0,9.207433,0.0,9.0190735,5.580344731720879
1.99,8.917343,0.44,8.755842,2.04,8.892343,1.49,8.950664,3.26,9.192882,0.0,8.862183,3.87,9.163669,0.2,9.247628,4.28,8.999733,3.11,8.946187,3.06,9.020008,4.37,9.004269,5.435779816513762
1.33,8.819045,0.29,9.028424,1.08,8.731801,0.38,8.848872,0.93,9.177013,0.0,9.149167,0.0,9.244601,0.0,9.247814,0.0,9.294722,0.0,8.892062,2.1,9.1258545,8.94,8.943887,3.5800667222685574
0.0,9.004732,0.0,9.590306,0.0,9.004328,0.0,9.030926,0.0,9.375833,0.0,9.363558,0.0,9.476606,0.0,9.26946,13.66,9.068919,15.78,8.953948,13.23,9.012427,20.65,8.771016,3.561301084236864
0.0,9.121216,0.0,9.65174,0.0,9.072313,0.0,9.240452,0.0,9.578487,0.0,9.533069,0.0,9.760114,0.0,9.476533,0.0,9.286222,11.46,8.885131,2.63,9.068351,5.49,8.934011,3.182513205448985
0.0,9.130976,0.0,9.619503,0.0,9.086036,0.0,9.280903,0.0,9.616075,0.0,9.501178,0.0,9.786415,0.0,9.436058,0.0,9.29159,0.0,8.820809,0.0,9.257381,0.0,8.930718,3.4077008618293023
0.19,9.160847,0.0,9.599406,1.0,9.118504,1.33,9.261535,0.0,9.660136,0.0,9.465538,0.0,9.88033,0.0,9.401131,0.0,9.313133,0.0,8.93449,0.0,9.265124,0.0,9.054474,2.9969418960244645
0.95,9.146626,0.34,9.528929,1.04,9.082751,0.96,9.167446,0.4,9.612018,2.47,9.174901,2.12,9.302358,0.0,9.357512,0.0,9.386057,1.07,8.966738,0.0,9.26722,3.42,9.021791,3.1025854879065893
0.11,9.094233,0.22,9.460162,0.4,9.0426445,0.84,9.096235,2.84,9.259206,0.28,9.227602,0.57,9.464119,0.0,9.318274,1.12,9.812149,0.0,8.897074,2.1,9.200074,1.71,9.054211,3.990130664442591
0.93,9.080123,0.0,9.4247,0.0,9.040734,2.31,8.973761,11.11,8.960319,0.0,9.223539,0.0,9.488509,0.0,9.281539,3.79,9.0916605,0.0,8.970043,0.0,9.389222,0.0,9.023822,3.768418126216292
6.0,8.873907,6.03,8.9551325,4.81,8.950327,2.59,8.866812,1.46,8.876368,0.82,9.167982,8.51,8.990459,1.65,8.97806,12.72,9.107327,39.24,7.9285746,25.46,8.852786,69.46,7.5727434,3.707951070336392
3.8,8.839753,15.65,8.906465,3.63,8.908101,5.12,8.891792,11.15,8.939335,5.63,9.068044,28.34,8.783162,7.61,8.993797,11.27,9.049009,2.93,8.578533,32.1,7.911023,3.69,8.033091,6.895329441201001
3.37,8.841354,4.7,8.886976,16.85,9.473074,26.13,9.093025,19.6,8.9036455,7.07,9.059821,6.74,8.942248,13.37,9.017603,27.53,8.258372,39.68,7.340039,41.68,6.5844445,37.99,7.1094713,4.55240478176258
3.93,8.897031,9.77,8.855504,6.14,9.295739,8.78,9.076135,9.46,8.904055,19.86,8.1794815,9.68,8.940858,19.63,8.413486,29.45,7.764807,50.2,6.5962768,29.23,6.240633,31.78,6.735038,4.036002224075618
5.7,9.052141,1.29,8.780982,4.06,9.269984,1.36,9.010425,5.18,8.950287,2.79,8.672822,0.62,8.892347,2.42,8.765052,2.86,8.4745245,0.72,7.84322,0.0,8.193736,0.0,8.391195,3.519599666388657
20.48,9.373136,5.29,8.883171,14.61,9.5433235,8.81,9.126803,7.72,8.927833,18.59,7.8786464,17.61,8.947719,4.96,8.9302,6.02,8.6902075,9.71,7.681335,13.05,7.3499937,9.37,8.277445,2.750903530720045
0.0,9.137784,0.0,8.881457,0.0,9.219102,0.0,8.97504,0.42,8.881748,0.0,8.757753,0.0,9.032068,0.0,9.033682,0.44,9.057637,10.87,8.036524,0.26,9.0527935,0.0,9.099403,3.655129274395329
0.1,9.0078745,1.32,8.904077,0.64,8.943667,3.27,8.90845,1.51,8.817077,4.5,8.711561,1.69,9.06708,1.55,9.113633,1.68,9.233545,1.17,8.997358,3.81,8.08943,13.01,8.632628,2.4965248818459824
0.0,8.838629,0.0,8.782257,0.19,8.876504,1.4,8.760694,2.24,8.821587,0.0,9.205002,0.0,9.006355,2.28,9.111017,2.78,9.236479,0.56,9.17849,1.26,8.532105,1.62,8.792198,2.893383375034752
0.0,8.850723,0.94,8.876088,0.57,8.983805,1.75,8.793854,0.99,8.871057,1.15,9.07814,3.98,9.004048,0.55,9.102579,0.12,9.357318,0.0,9.246615,0.0,8.859795,0.0,9.043887,2.1740339171531837
33.69,9.540178,57.88,7.632591,31.95,9.722318,22.47,9.229352,6.22,8.856406,62.22,3.9140186,48.03,8.110337,36.95,8.073835,21.36,9.027419,5.87,8.995854,33.88,8.007301,16.21,8.657522,2.527800945232138
28.41,9.481351,36.66,6.8982725,22.31,9.726831,12.48,9.204215,42.6,8.7307415,51.06,1.3213121,69.33,7.0239854,30.46,7.587049,26.64,8.418764,3.87,9.07074,8.82,8.064537,4.02,8.545789,2.668890742285238
34.49,9.170981,8.08,7.1343637,21.7,9.682522,2.77,9.165957,0.94,8.762481,0.89,5.584164,2.51,8.062578,6.21,7.7722344,2.35,8.904176,0.72,9.238495,1.82,8.643843,0.0,9.040752,2.642479844314707
19.86,9.23951,3.12,7.912361,25.27,9.570583,20.24,9.190236,0.0,8.820288,2.81,5.6698284,12.94,7.58788,1.01,8.642458,0.34,9.095402,0.66,9.260361,3.01,8.272249,1.79,8.911906,2.060745065332221
14.53,9.227214,3.23,8.357735,10.86,9.510281,2.31,9.099169,0.31,8.877153,0.0,7.8069706,3.37,8.536091,2.27,8.855792,16.69,8.865783,83.65,5.6771874,15.61,8.454219,18.12,8.7606535,1.6923825410063944
0.0,9.02918,2.62,9.093981,0.0,9.347674,0.0,9.048696,0.0,8.784682,0.0,8.353691,0.0,9.160727,0.0,9.246967,0.0,9.236767,5.02,6.7505546,0.0,8.658602,0.0,9.059361,2.905198776758409
0.0,9.192936,0.0,9.2241,0.0,9.344025,0.52,8.874719,10.02,8.985208,0.0,8.126886,0.0,9.356832,0.0,9.333605,4.04,9.093368,0.0,8.762981,0.0,8.629743,0.0,9.093602,2.3818459827634144
0.0,8.830874,0.0,9.275844,0.0,8.932199,0.0,8.712736,0.0,8.700182,0.0,8.574247,0.0,9.477823,0.0,9.483361,0.0,9.288494,0.0,9.015642,0.0,8.773529,0.0,9.154257,1.7187934389769253
0.0,8.885497,0.0,9.519004,0.0,9.037888,1.08,9.099946,0.69,8.759088,0.0,9.164062,0.0,10.11012,0.0,9.54227,0.0,9.307388,0.0,9.150334,0.0,9.053125,0.0,9.240931,1.8849040867389493
0.0,9.158616,0.0,9.769,0.0,9.241773,0.0,9.108776,0.0,8.804538,0.0,9.240637,0.0,10.184092,0.0,9.619021,0.0,9.83257,0.0,9.501984,0.0,10.060833,0.0,9.641921,1.0529608006672229
0.0,9.177195,0.0,9.866294,0.0,9.2789345,0.0,9.146679,0.0,8.932728,0.0,9.312575,0.0,10.112415,0.0,9.572484,0.0,9.898124,0.0,9.859261,0.0,10.051675,0.0,9.61913,1.827217125382263
0.0,9.200532,0.0,9.810469,0.0,9.321773,0.0,9.194812,0.0,9.227206,0.0,9.379487,0.0,10.04101,0.0,9.524474,0.0,10.059425,0.0,9.854279,0.0,10.034131,0.0,9.591268,1.9384209063108149
0.0,9.229655,0.0,9.756788,0.0,9.372123,0.0,9.235683,0.0,9.230324,0.0,9.441084,0.0,9.970476,0.0,9.475867,0.0,9.996187,0.0,9.844115,0.0,10.008189,0.0,9.559228,0.9049207673060884
0.0,9.266175,0.0,9.704195,0.0,9.430422,0.0,9.294506,0.0,9.246851,0.0,9.497546,0.0,9.899281,0.0,9.42625,0.0,9.932134,0.0,9.828641,0.0,9.968427,0.0,9.522886,1.4178482068390326
0.0,9.306919,0.0,9.657229,0.0,9.494495,0.0,9.33587,0.0,9.249069,0.0,9.546945,0.0,9.835808,0.0,9.377419,0.0,9.871684,0.0,9.808649,0.0,9.933727,0.0,9.483056,1.0126494300806228
0.0,9.353417,0.0,9.613302,1.21,9.518427,4.69,9.239934,0.26,9.255699,0.0,9.5879755,0.46,9.707395,14.2,9.102362,5.06,8.983791,0.0,9.784179,1.59,9.37915,0.0,9.442319,1.7299138170697803
4.71,9.257024,13.54,8.989146,5.51,9.4095955,6.34,9.717984,5.48,9.070596,0.0,9.6235895,8.21,8.993814,14.21,8.986309,6.1,9.042791,0.0,9.754922,0.0,9.626228,0.0,9.3980665,2.1948846260772865
3.7,9.273851,0.52,8.952361,5.31,9.519396,23.25,9.99017,17.68,9.482124,0.11,9.583962,1.81,8.956609,55.36,7.1695566,40.14,7.912229,24.22,8.837895,20.61,8.969227,44.73,8.107219,2.3165137614678897
7.25,9.756351,1.53,8.9608345,4.34,9.598005,0.55,9.758869,6.58,9.47863,0.0,9.638083,0.0,8.900773,0.67,8.334569,10.72,8.476828,37.93,7.608311,6.96,8.816723,47.48,6.971328,1.9279955518487624
0.0,9.364048,0.0,8.878794,0.0,9.578961,0.0,9.777778,0.0,9.320896,0.0,9.657507,0.0,8.934548,0.0,8.635134,0.0,8.377098,0.0,8.932408,0.0,9.226932,0.0,8.542311,0.8666944676118989
0.0,9.368703,0.0,8.801354,0.0,9.630655,0.0,9.566751,1.26,9.302534,0.0,9.670302,0.48,9.050198,0.0,8.942451,0.53,8.836121,0.0,9.074701,0.0,9.249756,0.0,8.772322,1.48387545176536
0.0,9.464066,0.0,9.341476,0.1,9.772747,0.56,9.240014,3.15,9.266201,0.0,9.678954,0.23,9.419125,1.48,9.118587,1.7,9.10693,0.0,9.176858,0.0,9.266516,0.0,9.009148,0.6164859605226577
0.0,9.618769,0.0,9.394197,0.63,9.897783,2.12,9.368013,0.12,8.940548,0.83,9.331623,1.15,9.277172,6.63,9.068264,3.62,9.1115885,0.96,9.035541,1.72,9.260502,1.29,9.057577,1.4428690575479568
6.31,9.586357,18.25,8.89879,11.99,10.4230585,14.11,10.264082,3.86,9.132357,12.51,8.724435,21.33,8.954224,15.23,8.968777,6.01,9.092604,0.0,9.680192,4.11,9.192384,4.86,9.073183,0.6289963858771199
0.0,9.6488695,0.0,8.849399,0.0,9.848512,0.0,9.662436,0.0,9.0242405,0.0,9.096823,0.0,8.891702,0.0,9.230049,0.0,9.094301,0.36,9.592228,0.0,9.296197,0.0,9.2872305,1.494300806227412
0.0,9.757686,0.0,8.87521,0.0,9.903951,0.0,9.514362,0.0,9.159252,0.0,9.122096,0.0,8.897084,0.0,9.244576,0.0,9.05431,0.0,9.6574545,0.0,9.2969675,0.0,9.325543,0.8395885460105643
0.0,9.877407,0.0,8.858203,0.0,10.008571,0.0,9.4134,0.0,9.325795,0.0,9.166264,0.0,8.854008,0.0,9.263329,0.0,9.119096,0.0,9.673392,0.0,9.3151045,0.0,9.362386,0.8409785932721713
5.79,9.664258,1.62,8.880497,5.57,9.662035,3.25,9.491722,9.1,10.167636,2.06,8.976141,12.2,8.895295,6.5,8.987172,6.25,9.028024,4.3,9.162066,0.42,9.320427,4.32,9.16845,1.7771754239644146
32.57,10.475365,9.75,8.935572,30.98,10.448296,8.56,10.350614,6.94,9.9535475,6.96,8.830989,62.67,7.5053678,6.86,8.959643,4.04,9.026761,10.54,8.955606,2.94,9.118087,1.68,9.235416,2.386016124548235
42.58,10.002338,6.58,8.880408,29.2,10.544229,18.37,10.371372,18.26,10.111275,0.0,9.187606,1.04,7.9188724,1.36,9.175574,6.55,8.971418,0.36,9.228251,0.0,9.212356,0.0,9.29973,3.4758131776480403
40.41,9.295876,11.24,8.888488,32.9,10.261259,23.37,10.153878,20.75,9.941741,8.52,8.853827,2.98,8.327551,1.3,9.198127,7.65,8.931902,0.36,9.247919,0.0,9.209543,0.0,9.303716,2.550041701417848
0.61,8.975706,0.0,8.74907,2.89,9.778116,1.07,9.750913,0.75,9.589963,0.2,9.160347,21.47,8.216167,3.91,9.06308,1.0,9.021614,0.0,9.281875,0.0,9.219016,0.0,9.310198,1.2030859049207674
1.76,9.638019,8.48,8.882875,5.88,10.205097,6.91,10.187361,7.35,9.966719,7.34,8.8196,28.55,8.009374,18.66,8.960546,14.95,8.992477,3.04,9.190458,11.26,9.0527315,1.18,9.242144,2.03224909646928
4.09,10.083419,0.59,8.892146,1.72,10.219197,0.67,9.970196,6.13,9.924739,0.0,9.192112,0.55,8.759084,0.0,9.228828,3.8,8.986333,11.73,9.057215,3.94,9.030193,24.43,8.990757,1.46371976647206
0.0,9.694306,0.0,8.871893,0.0,9.887022,0.0,9.64791,0.0,9.610831,0.0,9.216889,0.0,8.983909,0.0,9.251146,0.0,8.977129,0.0,9.258295,0.0,9.09269,0.0,9.189633,1.4380038921323326
0.0,9.326994,0.0,8.761928,0.0,9.62824,0.0,9.307642,0.0,9.076404,0.0,9.280253,0.0,9.110645,0.0,9.263926,0.0,8.975224,0.0,9.260748,0.0,9.06241,0.0,9.213273,0.2279677509035307
0.0,9.420106,0.0,8.874513,0.0,9.759697,0.0,9.449072,0.0,9.136731,0.0,9.323041,0.0,9.11805,0.0,9.281372,0.0,8.914084,0.0,9.258168,0.0,9.013571,0.0,9.218141,1.5179316096747288
0.0,9.52462,0.0,9.400458,0.0,9.912639,0.0,9.66182,0.0,9.375358,0.0,9.566694,0.0,9.875346,0.0,9.646969,0.0,9.444285,0.0,9.259468,0.0,9.111417,0.0,9.20919,0.9591326105087572
0.0,9.639237,0.0,9.412035,0.0,10.007601,0.17,9.73702,0.0,9.569476,0.0,9.529572,0.0,9.8419695,0.53,9.446642,0.19,9.591046,0.0,9.509439,0.0,9.25887,0.0,9.353704,1.7938559911036975
0.0,9.699578,0.0,9.392824,0.0,10.082571,0.0,9.816203,0.0,9.636927,0.0,9.48889,0.0,9.790402,0.0,9.488529,0.0,9.549765,0.0,9.463482,0.0,9.21969,0.0,9.309365,1.6979427300528218
0.0,9.764127,0.0,9.3759575,0.0,10.159546,0.0,9.902845,0.0,9.7133045,0.0,9.445256,0.0,9.741066,0.0,9.4548645,0.0,9.519366,0.0,9.416939,0.0,9.183118,0.0,9.264632,1.2607728662774538
0.0,9.832552,0.0,9.361627,0.0,10.238088,0.0,9.995985,0.0,9.799139,0.0,9.399314,0.0,9.694118,0.0,9.41888,0.0,9.49144,0.0,9.3702,0.0,9.149481,0.0,9.220023,1.882819015846539
0.0,9.904888,0.0,9.34996,0.0,10.317699,0.0,10.094168,0.0,9.894234,0.0,9.351724,0.0,9.649878,0.0,9.383759,0.0,9.46483,0.0,9.323872,0.0,9.119083,0.0,9.176042,1.3003892132332495
0.0,9.980172,0.0,9.341342,0.0,10.397503,0.0,10.199463,0.0,9.998576,0.0,9.303272,0.0,9.608381,0.0,9.36161,0.0,9.446758,0.0,9.277197,0.0,9.091545,0.0,9.130197,0.4774812343619684
4.25,9.608028,6.87,9.227943,3.91,9.816842,1.49,10.02092,5.93,9.886752,7.37,9.0885315,20.02,8.978838,5.01,9.06583,5.95,8.989416,2.29,8.986738,4.19,8.949487,1.56,8.963315,2.2859327217125385
0.0,9.94207,6.79,9.140053,1.36,10.115785,0.5,10.201715,4.15,9.758862,3.82,9.001032,11.44,8.899082,2.0,9.058951,5.46,8.974201,11.36,9.009381,10.67,8.916074,7.72,8.975575,1.2239366138448706
0.53,9.981823,0.0,9.045956,0.74,10.234503,0.6,10.250904,2.7,9.783112,1.68,9.066905,6.08,8.912009,2.31,9.042649,4.04,8.977368,5.73,8.947913,10.63,8.886664,1.16,9.001894,2.1010564359188213
0.0,10.126656,0.0,8.993182,0.0,10.428385,0.0,10.458907,0.0,9.911247,0.0,9.110911,0.0,8.877485,0.0,9.015333,0.0,8.877926,0.0,9.032099,0.0,8.831807,0.0,8.973064,1.064776202390881
0.0,10.242695,0.0,8.826861,0.0,10.551989,0.0,10.595163,0.0,10.013422,0.0,9.084609,0.0,8.913053,0.0,8.964201,0.0,8.784284,0.0,9.018799,0.0,8.920893,0.0,8.930612,1.5512927439532946
0.0,10.402885,0.0,8.9420595,0.0,10.730072,0.0,10.757561,0.0,10.30071,0.0,9.024176,0.0,8.815108,0.0,8.964041,0.0,8.767842,0.0,8.979512,0.0,8.942963,0.0,8.881492,1.1196830692243538
0.0,10.489173,0.0,9.34579,0.0,10.837517,0.0,10.885231,0.0,10.570346,0.0,9.038414,0.0,9.269598,0.0,9.020797,0.0,9.143532,0.0,8.943572,0.0,8.794008,0.0,8.921995,0.554628857381151
0.0,10.579107,0.0,9.360766,0.0,10.918902,0.0,11.000934,0.0,10.770705,0.0,9.062761,0.0,9.502478,0.0,9.087798,0.0,9.351217,0.0,9.081988,0.0,9.031543,0.0,8.925137,0.8034473172087853
0.0,10.656018,0.0,9.383704,0.0,10.97712,0.0,11.091827,0.0,10.892477,0.0,9.020663,0.0,9.472031,0.0,9.054086,0.0,9.34713,0.0,9.047966,0.0,9.022111,0.0,8.9031,0.8541840422574368
0.0,10.72983,0.0,9.41635,0.0,11.031313,0.0,11.175627,0.0,11.006016,0.0,8.981978,0.0,9.445477,0.0,9.024113,0.0,9.34867,0.0,9.017131,0.0,9.017713,0.0,8.884923,0.9285515707534056
0.0,10.796838,0.0,9.46021,0.0,11.08066,0.0,11.253161,0.0,11.111288,0.0,8.947424,0.0,9.423026,0.0,8.998214,0.0,9.3569355,0.0,8.989885,0.0,9.018848,0.0,8.870873,0.6373366694467614
0.0,10.859436,0.0,9.517631,0.0,11.126189,0.0,11.324608,0.0,11.208092,0.0,8.917429,0.0,9.405016,0.0,8.976702,0.0,9.373403,0.0,8.966486,0.0,9.026185,0.0,8.86135,0.7589658048373644
0.0,10.917574,0.0,9.591311,0.0,11.168605,0.0,11.391003,0.0,11.296669,0.0,8.892515,0.0,9.391941,0.0,8.960034,0.0,9.400403,0.0,8.9469795,0.0,9.040812,0.0,8.856574,1.232276897414512
0.0,10.971681,0.0,9.686829,0.0,11.208119,0.0,11.451995,0.0,11.37728,0.0,8.872406,0.0,9.384404,0.0,8.948564,0.0,9.439322,0.0,8.932484,0.0,9.064473,0.0,8.857371,1.5693633583541842
0.0,11.020416,0.0,9.797155,0.0,11.245399,0.0,11.511059,0.0,11.451762,0.0,8.859828,0.0,9.383784,0.0,8.942856,0.0,9.493684,0.0,8.922782,0.0,9.0941305,0.0,8.863211,0.2835696413678065
0.0,11.064656,0.0,9.931291,0.0,11.279726,0.0,11.56453,0.0,11.525794,0.0,8.85377,0.0,9.391691,0.0,8.943566,0.0,9.567137,0.0,8.918331,0.0,9.132032,0.0,8.874482,1.5811787600778426
0.0,11.1043215,0.0,10.07499,0.0,11.311834,0.0,11.615177,0.0,11.588293,0.0,8.854523,0.0,9.407724,0.0,8.951416,0.0,9.659791,0.0,8.920036,0.0,9.183423,0.0,8.893949,1.069641367806505
0.0,11.140228,0.0,10.234299,0.0,11.342928,0.0,11.666494,0.0,11.6571865,0.0,8.8611765,0.0,9.431977,0.0,8.966772,0.0,9.776892,0.0,8.927021,0.0,9.238014,0.0,8.915751,0.3996385877119822
